Price,Close,High,Low,Open,Volume,MA10,MA50
Ticker,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,,
Date,,,,,,,
2010-05-18,16.17452049255371,16.510027426234974,16.08911874982082,16.433776349991874,98708788,17.278644561767578,19.183535804748534
2010-05-19,15.631604194641113,16.150117024174754,15.566027891756947,16.01286316118145,113781201,17.093809604644775,19.119118289947508
2010-05-20,15.498927116394043,15.921362264777025,15.372349225440907,15.707857329616145,92988383,16.887167167663574,19.04982063293457
2010-05-21,15.532479286193848,15.646857114501445,14.862989554868088,15.174096319731017,129421578,16.737409114837646,18.985494709014894
2010-05-24,15.28237247467041,15.982363536575198,15.100893039088769,15.73835720332068,70739548,16.43118209838867,18.917691650390626
2010-05-25,14.53815746307373,15.09784535903481,14.464957014275225,15.09784535903481,115377750,16.109704875946044,18.837383365631105
2010-05-26,14.776062965393066,15.193922220254017,14.55188324533108,14.579332801453482,134210488,15.804697799682618,18.76229057312012
2010-05-27,15.017020225524902,15.171047703252517,14.443606914624848,14.731837663571042,195005274,15.552304935455322,18.690492000579834
2010-05-28,15.15427303314209,15.50960664193181,14.946868086889,15.250350764422638,153497329,15.396446418762206,18.610976638793947
2010-05-31,15.271699905395508,15.337276225200917,14.830965779469429,15.154272655625709,95833629,15.287711715698242,18.530820808410645
2010-06-01,14.640335083007812,15.488254928014477,14.548833301678867,15.25034980806774,120922640,15.134293174743652,18.43370662689209
2010-06-02,14.77148723602295,14.85079016131481,14.530532715877102,14.792837976631194,104347419,15.048281478881837,18.33613489151001
2010-06-03,14.817237854003906,15.08869375374245,14.739460251138397,14.948390471171011,99276332,14.980112552642822,18.24875036239624
2010-06-04,14.800464630126953,14.945342662121305,14.596110314854013,14.777589794142985,86411802,14.906911087036132,18.155601177215576
2010-06-07,14.095898628234863,14.365829263536218,13.95407000495245,14.365829263536218,87594426,14.788263702392578,18.048208198547364
2010-06-08,13.768014907836914,14.240775733466343,13.697863868733613,14.15994871323669,94488871,14.711249446868896,17.93065845489502
2010-06-09,14.123350143432617,14.222477287049164,13.742091053287476,13.816818045007281,116357076,14.64597816467285,17.82055103302002
2010-06-10,14.379554748535156,14.437506938499434,13.96017013480369,14.298727722514466,81094666,14.582231616973877,17.72093578338623
2010-06-11,14.445130348205566,14.591532454471805,14.355152667126129,14.487830606341543,72959721,14.511317348480224,17.624279041290283
2010-06-14,14.768436431884766,14.835538055322063,14.504604660251763,14.521380676725357,56467850,14.46099100112915,17.521796703338623
2010-06-15,15.003294944763184,15.05972059893781,14.660161411820985,14.768439218419653,63071931,14.497286987304687,17.40796817779541
2010-06-16,14.809610366821289,15.189343997284102,14.756234138990433,15.100891648562817,70320398,14.50109930038452,17.284714775085448
2010-06-17,14.669313430786133,14.852317021569409,14.532060737698677,14.823342145058424,80697148,14.486306858062743,17.159844970703126
2010-06-18,14.44970703125,14.835540827497253,14.371929413369982,14.719637668658242,63044725,14.451231098175048,17.03936725616455
2010-06-21,15.39675521850586,15.447080838640092,14.64338768273775,14.64338768273775,108694748,14.58131675720215,16.934810905456544
2010-06-22,15.068870544433594,15.494355176770368,15.015494301058624,15.494355176770368,75718154,14.711402320861817,16.81878631591797
2010-06-23,15.17714786529541,15.3052498683563,14.928566768561083,14.975842973015906,84731474,14.816782093048095,16.70023012161255
2010-06-24,15.201546669006348,15.448602429263616,15.097843602814057,15.18934659562574,94390397,14.898981285095214,16.585730514526368
2010-06-25,14.946868896484375,15.308302562573656,14.893492647599345,15.189349988697678,62896877,14.949155139923096,16.460281143188478
2010-06-28,15.253401756286621,15.300677969466223,14.9544949919338,14.9544949919338,43474763,14.997651672363281,16.35676176071167
2010-06-29,14.68913459777832,15.25034772627957,14.64033308449127,15.244247689772255,71452505,14.966235637664795,16.241316623687744
2010-06-30,14.812666893005371,14.86756846144074,14.338381871461213,14.338381871461213,62437600,14.966541290283203,16.129562149047853
2010-07-01,14.487829208374023,14.82333731035426,14.403952793493207,14.75318506119999,52153300,14.948392868041992,16.019576568603515
2010-07-02,14.486308097839355,14.670838218092323,14.37040615350554,14.490884042304604,56401850,14.952052974700928,15.913800220489502
2010-07-05,14.388704299926758,14.521382246697522,14.335328058295822,14.51833283869989,26618720,14.851247882843017,15.800886631011963
2010-07-06,14.652534484863281,14.699810687999072,14.277376710149863,14.426829449960646,55621729,14.809614276885986,15.698953227996826
2010-07-07,14.484783172607422,14.762339162618703,14.442081687423178,14.762339162618703,79492807,14.740377807617188,15.607786655426025
2010-07-08,14.785213470458984,14.911791385526303,14.582384476152573,14.762338635178747,55717212,14.69874448776245,15.51756555557251
2010-07-09,15.126819610595703,15.186295883923528,14.838587688327898,14.907214627255604,66962502,14.716739559173584,15.442594776153564
2010-07-12,15.430630683898926,15.686386732982672,15.236875123304376,15.345377840036997,80987207,14.734462451934814,15.3808984375
2010-07-13,15.773184776306152,15.883237788479493,15.34537406350966,15.351575352083449,81575544,14.842867469787597,15.343865566253662
2010-07-14,15.683286666870117,16.10489617704695,15.624384343416327,15.965393221961014,71352141,14.929929447174072,15.307932224273681
2010-07-15,15.895637512207031,16.027391307562066,15.689483150711197,15.717382742388653,78717209,15.070710277557373,15.274537944793702
2010-07-16,15.771634101867676,16.058391559470078,15.717382758064556,15.934388133277036,42836013,15.199242877960206,15.249369430541993
2010-07-19,15.850690841674805,15.940593410221894,15.56238298982583,15.56238298982583,42551024,15.345441532135009,15.199490394592285
2010-07-20,15.790236473083496,16.101794138926607,15.663132394716566,15.965390609826034,53786847,15.459211730957032,15.160236530303955
2010-07-21,16.45675277709961,16.503253756326615,15.846038758084159,16.058393188512465,116351397,15.65640869140625,15.1328489112854
2010-07-22,16.766761779785156,16.814811841190245,16.19014738916479,16.430402661193614,111839122,15.854563522338868,15.117365169525147
2010-07-23,16.605554580688477,17.016315460974116,16.5389031430857,16.771409254898302,70279683,16.002437019348143,15.115219097137452
2010-07-26,16.504804611206055,16.76986131847916,14.260349992748747,16.622608005966608,47804900,16.109854412078857,15.11813425064087
2010-07-27,16.425750732421875,16.80240949163177,16.312598320699472,16.740407779061062,55504058,16.17511100769043,15.123158855438232
2010-07-28,16.511005401611328,16.721810767305623,16.407153661775464,16.433504177330885,51186212,16.25788288116455,15.140746879577637
2010-07-29,16.526506423950195,16.631908487963923,16.349801941485232,16.461405295147706,42287110,16.320969772338866,15.161298465728759
2010-07-30,16.64740753173828,16.858212879516934,16.430402136194154,16.430402136194154,58903801,16.408547115325927,15.183597030639648
2010-08-02,16.965167999267578,17.01321930816076,13.950344325290757,13.950344325290757,40540867,16.519994831085206,15.217252941131592
2010-08-03,16.957414627075195,17.08916843290179,16.839612480072212,17.050417824644292,44176741,16.636712646484376,15.265638084411622
2010-08-04,16.75745964050293,17.047316512467265,16.650507270800947,16.957413962880484,26217140,16.666783332824707,15.305266017913818
2010-08-05,16.686155319213867,16.957412017778704,16.648955038910994,16.878360491197157,29274186,16.65872268676758,15.338648719787598
2010-08-06,16.476900100708008,16.88456030390123,16.414899634395855,16.67530531665863,34298775,16.64585723876953,15.365101261138916
2010-08-09,16.743511199951172,16.802412278098533,16.46605439009131,16.554406627937794,26467251,16.669727897644044,15.394537487030028
2010-08-10,16.627254486083984,17.15271683111348,16.54355199236221,16.771408367076834,76355770,16.689878273010255,15.434275875091553
2010-08-11,16.128150939941406,16.98222241078561,16.078549298769023,16.67841499626367,88011089,16.651592826843263,15.461409149169922
2010-08-12,16.118844985961914,16.461404152734975,15.732885483416133,16.058393587340348,127290034,16.610826683044433,15.487441291809082
2010-08-13,16.343599319458008,16.74040856068699,16.238197272041955,16.74040856068699,82309640,16.580445861816408,15.518303985595702
2010-08-16,16.05219078063965,16.64275548837192,15.965388882761152,16.373049103758138,79233197,16.489148139953613,15.557429828643798
2010-08-17,15.921989440917969,16.238198081428894,15.847587626900832,16.0831931644133,75989247,16.38560562133789,15.60050931930542
2010-08-18,16.177743911743164,16.21184479165692,15.94523904074089,15.965389504269444,58597190,16.327634048461913,15.64159719467163
2010-08-19,16.191692352294922,16.413348665311492,16.07078958587708,16.17774193761205,49049630,16.27818775177002,15.677839946746825
2010-08-20,16.086292266845703,16.21029569207069,16.028941520523354,16.12039314672004,46480693,16.23912696838379,15.710663185119628
2010-08-23,16.168447494506836,16.33120155536293,16.109546414971106,16.120396189194484,46916480,16.181620597839355,15.738663406372071
2010-08-24,15.926639556884766,16.30329960294121,15.822787823914133,16.16844638930706,45887129,16.111559104919433,15.757130298614502
2010-08-25,15.407377243041992,15.903389764807683,15.283375043538696,15.841388044430618,95974402,16.039481735229494,15.769085636138916
2010-08-26,15.557732582092285,15.649185469130076,15.407378614018032,15.50038182348464,62397768,15.983370494842529,15.78685401916504
2010-08-27,15.815035820007324,16.18239513566522,15.562379240203482,15.655382431335697,99182623,15.930514144897462,15.814160594940185
2010-08-30,16.36530303955078,16.41180402417265,16.125046504211664,16.151397020789023,80154280,15.961825370788574,15.833531551361084
2010-08-31,16.2040958404541,16.357549181114862,15.982439497971049,16.247496170931043,76185733,15.990036010742188,15.856236057281494
2010-09-01,16.676860809326172,16.70941137454507,16.297101318853446,16.30640201230926,79756741,16.039947700500488,15.88623031616211
2010-09-02,16.865962982177734,16.957414616206943,16.74350986856177,16.80241094202551,62561066,16.10737476348877,15.919518642425537
2010-09-03,16.76986312866211,16.926417150719374,16.627259526454054,16.89541566605402,37492092,16.17573184967041,15.955978527069092
2010-09-06,17.847137451171875,17.907588848487865,16.836512276778997,16.864413112655733,166248114,16.343600845336915,16.007853240966796
2010-09-07,17.868837356567383,18.118394562195174,17.678183709668218,17.76963534798766,92089488,16.537820625305176,16.07144729614258
2010-09-08,17.999042510986328,18.18349736823919,17.605332602354515,17.732436700378077,85601599,16.79698715209961,16.135174808502196
2010-09-09,18.403600692749023,18.496602648112457,17.826986335244335,18.073441641082518,89099134,17.081573963165283,16.213490238189696
2010-09-13,18.646957397460938,18.808161124691537,18.457852834171067,18.56945493715732,78745738,17.364766120910645,16.296703224182128
2010-09-14,18.504350662231445,19.091814717949255,18.448548999616925,18.736855521040916,82144925,17.57867088317871,16.37901615142822
2010-09-15,18.71515655517578,18.90271077002672,18.550852206297755,18.6004538236243,75721418,17.829776954650878,16.460268592834474
2010-09-16,18.456302642822266,18.932163457734468,18.355550312588385,18.814361306038315,73781176,18.007721138000488,16.539698982238768
2010-09-17,18.74925994873047,19.042216243280357,18.51830413259005,18.51830413259005,103258755,18.19605083465576,16.6189799118042
2010-09-20,19.158470153808594,19.279372953892583,18.774060964534936,18.815912220237287,87497369,18.43491153717041,16.699612922668457
2010-09-21,19.076318740844727,19.336725737197607,18.92596477516782,19.226672706521633,72225657,18.557829666137696,16.772526683807374
2010-09-22,19.1848201751709,19.477777716301652,19.015866075616824,19.189471142074343,80251369,18.68942794799805,16.84075939178467
2010-09-23,19.3289737701416,19.359974009408727,18.97246543294098,19.25147131009756,70755618,18.822421073913574,16.913673133850097
2010-09-24,19.5289249420166,19.651378039469975,19.344471376074726,19.37547161031898,61453824,18.934953498840333,16.98633888244629
2010-09-27,20.023393630981445,20.13499699340498,19.66068518560702,19.700986123981952,75373987,19.072597122192384,17.071374073028565
2010-09-28,20.20164680480957,20.333400625691713,19.902489195175033,19.995491162120704,71986965,19.242326736450195,17.15839319229126
2010-09-29,20.246593475341797,20.60620241673845,20.156692170930647,20.156692170930647,74615016,19.395470428466798,17.247520332336425
2010-09-30,20.207849502563477,20.398504428673796,19.9055924497368,20.243500716358753,79557546,19.57062511444092,17.3225422668457
2010-10-01,20.702306747436523,20.90226107786991,20.258995270321396,20.258995270321396,84295340,19.765929794311525,17.40125316619873
2010-10-04,20.761211395263672,21.09911963752376,20.657359647838042,20.8325138177136,55818783,19.92620391845703,17.484366302490233
2010-10-05,20.719358444213867,21.00301530586085,20.652706994701308,20.83251211739886,41875297,20.090507888793944,17.56865737915039
2010-10-06,21.026264190673828,21.235519210032667,20.804609076149408,20.892961305767653,58252929,20.27465229034424,17.660667648315428
2010-10-07,20.14119529724121,21.14251986222561,20.060593427474743,21.08051937875211,80930791,20.355874443054198,17.733271446228027
2010-10-08,19.425073623657227,20.427947047915687,19.19876756466844,20.303944867151877,164344849,20.345489311218262,17.791242790222167
2010-10-11,19.843584060668945,19.987736707607407,19.56922670060739,19.987736707607407,49075461,20.32750835418701,17.85516632080078
2010-10-12,19.63433265686035,19.90248877772115,19.375475987748505,19.87148853647313,48329945,20.27077693939209,17.908549613952637
2010-10-13,19.773836135864258,19.840487587277234,19.576981185207984,19.73508552294991,74212544,20.223501205444336,17.96487804412842
2010-10-14,20.227998733520508,20.441904761936513,19.8606393248014,19.8606393248014,83963769,20.22551612854004,18.03428882598877
2010-10-15,19.711833953857422,20.41710154706702,19.56458063519304,20.014092203090623,47962257,20.126468849182128,18.09480239868164
2010-10-18,20.028038024902344,20.240392422312404,19.375471612421816,20.240392422312404,48942171,20.053151512145995,18.16582515716553
2010-10-19,19.628131866455078,20.229546453933896,19.54597967869044,20.152043991867927,48909392,19.944028854370117,18.223517570495606
2010-10-20,19.087167739868164,19.51497850721294,19.037567354959233,19.37547556278026,73839691,19.75011920928955,18.27271583557129
2010-10-21,19.480878829956055,19.586282136925252,19.153821616991458,19.191021907979916,48854665,19.684087562561036,18.33977039337158
2010-10-22,19.142967224121094,19.62347896608487,19.096466247963402,19.59247872906332,60258730,19.655876922607423,18.400252838134765
2010-10-25,19.228221893310547,19.55527907996342,19.19257068637653,19.356875061484658,58328847,19.59434070587158,18.457945289611818
2010-10-26,18.775609970092773,19.373923880438173,18.68725773911225,19.270072150887074,84837904,19.508468437194825,18.51241367340088
2010-10-27,19.06237030029297,19.124372031633943,18.659360908453202,18.670210683906177,73358289,19.437321853637695,18.575221290588377
2010-10-28,18.719810485839844,19.201872627572687,18.63455764811728,19.142970305873188,82196607,19.286503028869628,18.62606262207031
2010-10-29,18.27184295654297,18.76940442779784,18.01143604805874,18.758554657132045,77094169,19.142503929138183,18.667665634155274
2010-11-01,18.349349975585938,18.691907892984315,18.309049044127306,18.608205385531395,57844589,18.974635124206543,18.71292678833008
2010-11-02,18.571002960205078,18.653155135930557,18.22844384100069,18.42839939425247,63507476,18.868922233581543,18.760977897644043
2010-11-03,18.89806365966797,19.015865810397035,18.65160710225316,18.699658404162665,52399454,18.850011825561523,18.82040637969971
2010-11-04,19.266971588134766,19.301072471135917,19.06856633783252,19.142968151539513,44328357,18.828621101379394,18.897598266601562
2010-11-08,19.629684448242188,19.79863732766656,19.24527397954872,19.406477729000304,59861789,18.877292823791503,18.97903730392456
2010-11-09,19.880786895751953,19.99083991832397,19.620381159825452,19.69788237931218,58532187,18.942549324035646,19.060352325439453
2010-11-10,19.759885787963867,20.07299381974469,19.716485448893348,19.8993887397098,35795474,19.040976905822752,19.128243980407714
2010-11-11,19.56302833557129,20.100892088555643,19.448325592244053,19.79708478889835,51387863,19.091042709350585,19.19542263031006
2010-11-12,18.81591033935547,19.555277484518015,18.708957968530136,19.48707696209014,72318232,19.10065269470215,19.238203620910646
2010-11-15,19.167770385742188,19.34137421123988,18.851562974567518,19.279372490347605,74383441,19.19024543762207,19.284239768981934
2010-11-16,18.784912109375,19.342926410296105,18.426853408763492,19.24837411810541,93340295,19.233801651000977,19.324540748596192
2010-11-18,19.327425003051758,19.42197729198819,18.493504225280027,18.893414170884302,77964294,19.309443855285643,19.35414649963379
2010-11-19,18.788009643554688,19.355323302768813,18.639206020113253,19.341372885493005,62828159,19.298438453674315,19.372529945373536
2010-11-22,19.370824813842773,19.439026580741018,18.870162576669777,18.927513329004185,51501797,19.308823776245116,19.399965591430664
2010-11-23,18.977115631103516,19.307273462836264,18.688807813110866,19.096468106817692,61762408,19.24356689453125,19.411435890197755
2010-11-24,19.11506462097168,19.39407043397685,18.987960566074275,19.018962039464093,66846919,19.166994667053224,19.420798034667968
2010-11-25,18.68415641784668,19.332071927400367,18.603554559696505,19.23286992688878,61781963,19.059421730041503,19.424394149780273
2010-11-26,18.563255310058594,18.853112209437807,18.033141895417984,18.7988608583708,89759337,18.959444427490233,19.42135612487793
2010-11-29,18.347795486450195,18.755455675258517,18.160241289660263,18.606652078858954,60096177,18.912632942199707,19.419185981750488
2010-11-30,18.129241943359375,18.25944541579774,17.797533835748947,18.25944541579774,82175689,18.808780097961424,19.406785621643067
2010-12-01,19.02051544189453,19.05926729243684,18.197445748138836,18.225346584028973,65364369,18.832340431213378,19.404026527404785
2010-12-02,19.305721282958984,19.539777727424532,19.113517330708262,19.279370771148418,58160490,18.8301700592041,19.40861457824707
2010-12-03,19.051515579223633,19.369273283764183,18.798858993003314,19.328972355041994,47165678,18.856520652770996,19.405948486328125
2010-12-06,19.68703269958496,19.837386654906652,19.220471334399193,19.279372410439844,87730875,18.888141441345216,19.41310966491699
2010-12-07,19.82033348083496,19.975337145286463,19.626579210583255,19.821883802967136,72345385,18.97246322631836,19.41893783569336
2010-12-08,19.352224349975586,19.725783763429938,19.257672065174965,19.69788292643948,50830185,18.99617919921875,19.40551445007324
2010-12-09,18.74151039123535,19.530479236025837,18.603556527978366,19.483978254577078,62020643,19.00191459655762,19.37631172180176
2010-12-10,19.189472198486328,19.251472681437054,18.428402926818883,18.68570927544258,53324662,19.06453628540039,19.35516929626465
2010-12-13,19.56147575378418,19.65447769308095,19.121265002195436,19.22046698802862,54667940,19.18590431213379,19.34224182128906
2010-12-14,20.045093536376953,20.119495360952506,19.59248254031327,19.623482783365176,59805750,19.377489471435545,19.329097557067872
2010-12-15,19.92574119567871,20.232647948529245,19.739736012245707,19.990842327192222,61594891,19.468012046813964,19.31238815307617
2010-12-16,20.472904205322266,20.54265630330074,19.896289758285818,19.995491776660003,94510734,19.584730339050292,19.30745906829834
2010-12-20,20.658906936645508,20.82631072075187,20.252796952169305,20.277598386250506,68054084,19.74546947479248,19.300111923217774
2010-12-21,20.96271324157715,21.04176602455782,20.655806525890217,20.68060671751115,45445832,19.8730375289917,19.316542282104493
2010-12-22,20.86041259765625,21.1642186799376,20.671308026465258,20.996816139089265,65741073,19.977045440673827,19.34524906158447
2010-12-23,20.50235366821289,21.01231789205269,20.43725253905301,20.92706381267469,53807282,20.092058372497558,19.358424453735353
2010-12-24,20.85886001586914,20.94721224901863,20.30704707019053,20.45430161960689,41613388,20.303793334960936,19.382915000915528
2010-12-27,20.53955078125,21.018512177386647,20.508550545760034,20.837158006956344,29346116,20.438801193237303,19.398229293823242
2010-12-28,20.61550521850586,20.762758525762848,20.544202807017736,20.61550521850586,22483600,20.54420413970947,19.40597942352295
2010-12-29,20.710058212280273,20.832511332585916,20.646506168656167,20.685256779005794,22932832,20.610700607299805,19.425943908691405
2010-12-30,20.85576057434082,20.975111798070333,20.770507749711435,20.78910789206211,37228115,20.703702545166017,19.442498359680176
2010-12-31,21.092918395996094,21.213821194458475,20.83251141373031,20.931712182211207,41844165,20.7657039642334,19.471794090270997
2011-01-03,21.826086044311523,21.933039668031785,21.238621860656483,21.241722505366152,69842837,20.882421875,19.52657245635986
2011-01-04,21.536230087280273,22.131444667701672,21.491279425764407,21.967140280866325,83358418,20.939773559570312,19.567679481506346
2011-01-05,21.10996437072754,21.596676120520122,20.995260399947785,21.59202639565765,51717481,20.96472873687744,19.607019424438477
2011-01-06,21.182819366455078,21.416874589199846,21.127017693846767,21.320771984430163,39851736,21.03277530670166,19.646111373901366
2011-01-07,20.499256134033203,21.326976949554034,20.341151781475535,21.220023311536494,61225072,20.996814918518066,19.680584297180175
2011-01-10,20.172189712524414,20.63720189301985,19.99548528253624,20.460497463031675,65583559,20.96007881164551,19.702780685424806
2011-01-11,20.043540954589844,20.472902030279464,19.863737082654453,20.119493093069355,61733208,20.902882385253907,19.729255294799806
2011-01-12,20.11639404296875,20.417101976140565,19.414227079764608,20.09159384935699,89637761,20.843515968322755,19.76614631652832
2011-01-13,19.764535903930664,20.336500624000713,19.685484353840057,20.20629712171839,71520950,20.734393501281737,19.794450035095213
2011-01-14,19.29642105102539,19.735081524799877,19.142966470371444,19.685479906267716,71101317,20.554743766784668,19.80895839691162
2011-01-17,19.395626068115234,19.46847756453357,19.009666555706357,19.132119678383344,53388877,20.31169776916504,19.818909645080566
2011-01-18,19.611082077026367,19.80328730173124,19.437478238825857,19.437478238825857,61502011,20.119182968139647,19.825791854858398
2011-01-19,19.82808494567871,19.97998921550876,19.62502997266656,19.651380485366527,60524280,19.990995025634767,19.82975986480713
2011-01-20,19.660680770874023,19.941236953966836,19.549077433510604,19.651380079010153,66863598,19.83878116607666,19.82535774230957
2011-01-21,19.51652717590332,19.685481265498222,19.437475638214654,19.538227963087692,38829691,19.74050827026367,19.82049057006836
2011-01-24,20.127243041992188,20.221795322227166,19.375474525635944,19.496377319256002,65492957,19.73601360321045,19.831774864196777
2011-01-25,20.31634521484375,20.600002022212767,20.15979123393915,20.162891878091028,62526586,19.76329402923584,19.86178356170654
2011-01-27,20.153593063354492,20.472901101947045,20.066791155278533,20.37369909861035,55390333,19.767013931274413,19.88150001525879
2011-01-28,19.76143455505371,20.289997641916752,19.536678782776765,20.05749149938876,49091667,19.766703796386718,19.901030464172365
2011-01-31,19.831186294555664,19.90093714307706,19.15846931194907,19.251471270811475,71870522,19.820180320739745,19.91110569000244
2011-02-01,19.58473014831543,19.927289315258392,19.44057624018442,19.761434618604834,66983778,19.839090728759764,19.927040100097656
2011-02-02,19.414222717285156,19.68393034783752,19.09026498571008,19.56457665008573,161644397,19.819404792785644,19.927908058166505
2011-02-03,19.781585693359375,19.86838760886899,19.39717650110202,19.39717650110202,57170205,19.81475486755371,19.94399745941162
2011-02-04,19.713380813598633,20.21249268000877,19.592478031642194,19.770732801610393,73568483,19.82002487182617,19.95596378326416
2011-02-07,19.852882385253906,20.010986680796826,19.657577809142417,19.831182842214208,54739177,19.85366039276123,19.979338302612305
2011-02-08,19.211170196533203,19.998589920221885,19.10576814277211,19.998589920221885,66087518,19.762053108215333,19.992296600341795
2011-02-09,18.574108123779297,19.24217550890401,18.45010590193856,19.186373826387594,86728122,19.587829399108887,19.99682285308838
2011-02-10,18.61750602722168,18.73995914353216,18.016091460263727,18.56945472580549,90243721,19.434220695495604,20.006588134765625
2011-02-11,18.454750061035156,18.690355576832093,17.828535367963017,18.66245474399091,92871740,19.30355224609375,19.995272827148437
2011-02-14,19.228221893310547,19.313473484238827,18.584956052439985,18.826761648164577,55967071,19.243255805969238,19.99372283935547
2011-02-15,19.11506462097168,19.437472000222385,18.9724610706299,19.344470062553995,61726365,19.196289253234863,19.99499382019043
2011-02-16,19.883886337280273,19.97998893592997,18.7802592575064,18.910462738217255,106958539,19.243255615234375,19.998930892944337
2011-02-17,20.3085994720459,20.36750055309338,19.88853905131707,19.964491196582816,65019762,19.295956993103026,20.008696212768555
